Add Two Numbers,add-two-numbers,Medium
Groups of Special-Equivalent Strings,groups-of-special-equivalent-strings,Medium
All Possible Full Binary Trees,all-possible-full-binary-trees,Medium
Bitwise ORs of Subarrays,bitwise-ors-of-subarrays,Medium
RLE Iterator,rle-iterator,Medium
Online Stock Span,online-stock-span,Medium
Fruit Into Baskets,fruit-into-baskets,Medium
Sum of Subarray Minimums,sum-of-subarray-minimums,Medium
Snakes and Ladders,snakes-and-ladders,Medium
Smallest Range II,smallest-range-ii,Medium
Online Election,online-election,Medium
Sort an Array,sort-an-array,Medium
Partition Array into Disjoint Intervals,partition-array-into-disjoint-intervals,Medium
Word Subsets,word-subsets,Medium
Maximum Sum Circular Subarray,maximum-sum-circular-subarray,Medium
Complete Binary Tree Inserter,complete-binary-tree-inserter,Medium
Minimum Add to Make Parentheses Valid,minimum-add-to-make-parentheses-valid,Medium
3Sum With Multiplicity,3sum-with-multiplicity,Medium
Flip String to Monotone Increasing,flip-string-to-monotone-increasing,Medium
Binary Subarrays With Sum,binary-subarrays-with-sum,Medium
Minimum Falling Path Sum,minimum-falling-path-sum,Medium
Beautiful Array,beautiful-array,Medium
Shortest Bridge,shortest-bridge,Medium
Knight Dialer,knight-dialer,Medium
Minimum Area Rectangle,minimum-area-rectangle,Medium
Minimum Increment to Make Array Unique,minimum-increment-to-make-array-unique,Medium
Validate Stack Sequences,validate-stack-sequences,Medium
Most Stones Removed with Same Row or Column,most-stones-removed-with-same-row-or-column,Medium
Bag of Tokens,bag-of-tokens,Medium
Largest Time for Given Digits,largest-time-for-given-digits,Medium
Reveal Cards In Increasing Order,reveal-cards-in-increasing-order,Medium
Flip Equivalent Binary Trees,flip-equivalent-binary-trees,Medium
Array of Doubled Pairs,array-of-doubled-pairs,Medium
Delete Columns to Make Sorted II,delete-columns-to-make-sorted-ii,Medium
Prison Cells After N Days,prison-cells-after-n-days,Medium
Check Completeness of a Binary Tree,check-completeness-of-a-binary-tree,Medium
Regions Cut By Slashes,regions-cut-by-slashes,Medium
Maximum Width Ramp,maximum-width-ramp,Medium
Minimum Area Rectangle II,minimum-area-rectangle-ii,Medium
Vowel Spellchecker,vowel-spellchecker,Medium
Numbers With Same Consecutive Differences,numbers-with-same-consecutive-differences,Medium
Pancake Sorting,pancake-sorting,Medium
Powerful Integers,powerful-integers,Medium
Flip Binary Tree To Match Preorder Traversal,flip-binary-tree-to-match-preorder-traversal,Medium
K Closest Points to Origin,k-closest-points-to-origin,Medium
Subarray Sums Divisible by K,subarray-sums-divisible-by-k,Medium
Longest Turbulent Subarray,longest-turbulent-subarray,Medium
Distribute Coins in Binary Tree,distribute-coins-in-binary-tree,Medium
Time Based Key-Value Store,time-based-key-value-store,Medium
Minimum Cost For Tickets,minimum-cost-for-tickets,Medium
String Without AAA or BBB,string-without-aaa-or-bbb,Medium
Sum of Even Numbers After Queries,sum-of-even-numbers-after-queries,Medium
Interval List Intersections,interval-list-intersections,Medium
Smallest String Starting From Leaf,smallest-string-starting-from-leaf,Medium
Satisfiability of Equality Equations,satisfiability-of-equality-equations,Medium
Broken Calculator,broken-calculator,Medium
Rotting Oranges,rotting-oranges,Medium
Maximum Binary Tree II,maximum-binary-tree-ii,Medium
Check If Word Is Valid After Substitutions,check-if-word-is-valid-after-substitutions,Medium
Max Consecutive Ones III,max-consecutive-ones-iii,Medium
Clumsy Factorial,clumsy-factorial,Medium
Minimum Domino Rotations For Equal Row,minimum-domino-rotations-for-equal-row,Medium
Construct Binary Search Tree from Preorder Traversal,construct-binary-search-tree-from-preorder-traversal,Medium
Shortest Way to Form String,shortest-way-to-form-string,Medium
Campus Bikes,campus-bikes,Medium
Minimize Rounding Error to Meet Target,minimize-rounding-error-to-meet-target,Medium
Pairs of Songs With Total Durations Divisible by 60,pairs-of-songs-with-total-durations-divisible-by-60,Medium
Capacity To Ship Packages Within D Days,capacity-to-ship-packages-within-d-days,Medium
Lexicographically Smallest Equivalent String,lexicographically-smallest-equivalent-string,Medium
Missing Element in Sorted Array,missing-element-in-sorted-array,Medium
Longest Repeating Substring,longest-repeating-substring,Medium
Best Sightseeing Pair,best-sightseeing-pair,Medium
Smallest Integer Divisible by K,smallest-integer-divisible-by-k,Medium
Binary String With Substrings Representing 1 To N,binary-string-with-substrings-representing-1-to-n,Medium
Campus Bikes II,campus-bikes-ii,Medium
Convert to Base -2,convert-to-base-2,Medium
Next Greater Node In Linked List,next-greater-node-in-linked-list,Medium
Number of Enclaves,number-of-enclaves,Medium
Brace Expansion,brace-expansion,Medium
Camelcase Matching,camelcase-matching,Medium
Video Stitching,video-stitching,Medium
Find K-Length Substrings With No Repeated Characters,find-k-length-substrings-with-no-repeated-characters,Medium
The Earliest Moment When Everyone Become Friends,the-earliest-moment-when-everyone-become-friends,Medium
Longest Arithmetic Subsequence,longest-arithmetic-subsequence,Medium
Maximum Average Subtree,maximum-average-subtree,Medium
Maximum Difference Between Node and Ancestor,maximum-difference-between-node-and-ancestor,Medium
Two City Scheduling,two-city-scheduling,Medium
Maximum Sum of Two Non-Overlapping Subarrays,maximum-sum-of-two-non-overlapping-subarrays,Medium
Path With Maximum Minimum Value,path-with-maximum-minimum-value,Medium
Connecting Cities With Minimum Cost,connecting-cities-with-minimum-cost,Medium
Parallel Courses,parallel-courses,Medium
Moving Stones Until Consecutive,moving-stones-until-consecutive,Medium
Coloring A Border,coloring-a-border,Medium
Uncrossed Lines,uncrossed-lines,Medium
Minimum Swaps to Group All 1's Together,minimum-swaps-to-group-all-1s-together,Medium
Analyze User Website Visit Pattern,analyze-user-website-visit-pattern,Medium
Minimum Score Triangulation of Polygon,minimum-score-triangulation-of-polygon,Medium
Moving Stones Until Consecutive II,moving-stones-until-consecutive-ii,Medium
Binary Search Tree to Greater Sum Tree,binary-search-tree-to-greater-sum-tree,Medium
Maximum Level Sum of a Binary Tree,maximum-level-sum-of-a-binary-tree,Medium
As Far from Land as Possible,as-far-from-land-as-possible,Medium
Robot Bounded In Circle,robot-bounded-in-circle,Medium
Flower Planting With No Adjacent,flower-planting-with-no-adjacent,Medium
Partition Array for Maximum Sum,partition-array-for-maximum-sum,Medium
Design File System,design-file-system,Medium
Minimum Cost to Connect Sticks,minimum-cost-to-connect-sticks,Medium
Longest String Chain,longest-string-chain,Medium
Last Stone Weight II,last-stone-weight-ii,Medium
Before and After Puzzle,before-and-after-puzzle,Medium
Shortest Distance to Target Color,shortest-distance-to-target-color,Medium
Customers Who Bought All Products,customers-who-bought-all-products,Medium
Grumpy Bookstore Owner,grumpy-bookstore-owner,Medium
Previous Permutation With One Swap,previous-permutation-with-one-swap,Medium
Distant Barcodes,distant-barcodes,Medium
Minimum Knight Moves,minimum-knight-moves,Medium
Find Smallest Common Element in All Rows,find-smallest-common-element-in-all-rows,Medium
Flip Columns For Maximum Number of Equal Rows,flip-columns-for-maximum-number-of-equal-rows,Medium
Adding Two Negabinary Numbers,adding-two-negabinary-numbers,Medium
Two Sum BSTs,two-sum-bsts,Medium
Stepping Numbers,stepping-numbers,Medium
Product Sales Analysis III,product-sales-analysis-iii,Medium
Insufficient Nodes in Root to Leaf Paths,insufficient-nodes-in-root-to-leaf-paths,Medium
Smallest Subsequence of Distinct Characters,smallest-subsequence-of-distinct-characters,Medium
Letter Tile Possibilities,letter-tile-possibilities,Medium
Project Employees III,project-employees-iii,Medium
Meeting Scheduler,meeting-scheduler,Medium
Toss Strange Coins,toss-strange-coins,Medium
Largest Values From Labels,largest-values-from-labels,Medium
Shortest Path in Binary Matrix,shortest-path-in-binary-matrix,Medium
Design A Leaderboard,design-a-leaderboard,Medium
Tree Diameter,tree-diameter,Medium
Game Play Analysis III,game-play-analysis-iii,Medium
Game Play Analysis IV,game-play-analysis-iv,Medium
Statistics from a Large Sample,statistics-from-a-large-sample,Medium
Car Pooling,car-pooling,Medium
Building H2O,building-h2o,Medium
Print FooBar Alternately,print-foobar-alternately,Medium
Encode Number,encode-number,Medium
Smallest Common Region,smallest-common-region,Medium
Synonymous Sentences,synonymous-sentences,Medium
Path In Zigzag Labelled Binary Tree,path-in-zigzag-labelled-binary-tree,Medium
Filling Bookcase Shelves,filling-bookcase-shelves,Medium
Unpopular Books,unpopular-books,Medium
Remove Interval,remove-interval,Medium
Delete Tree Nodes,delete-tree-nodes,Medium
New Users Daily Count,new-users-daily-count,Medium
Corporate Flight Bookings,corporate-flight-bookings,Medium
Delete Nodes And Return Forest,delete-nodes-and-return-forest,Medium
Maximum Nesting Depth of Two Valid Parentheses Strings,maximum-nesting-depth-of-two-valid-parentheses-strings,Medium
Design Bounded Blocking Queue,design-bounded-blocking-queue,Medium
Iterator for Combination,iterator-for-combination,Medium
Sequential Digits,sequential-digits,Medium
Highest Grade For Each Student,highest-grade-for-each-student,Medium
Print Zero Even Odd,print-zero-even-odd,Medium
Lowest Common Ancestor of Deepest Leaves,lowest-common-ancestor-of-deepest-leaves,Medium
Longest Well-Performing Interval,longest-well-performing-interval,Medium
Remove Covered Intervals,remove-covered-intervals,Medium
Active Businesses,active-businesses,Medium
Minimum Cost Tree From Leaf Values,minimum-cost-tree-from-leaf-values,Medium
Shortest Path with Alternating Colors,shortest-path-with-alternating-colors,Medium
Maximum of Absolute Value Expression,maximum-of-absolute-value-expression,Medium
Sum of Mutated Array Closest to Target,sum-of-mutated-array-closest-to-target,Medium
Reported Posts II,reported-posts-ii,Medium
Alphabet Board Path,alphabet-board-path,Medium
Largest 1-Bordered Square,largest-1-bordered-square,Medium
Stone Game II,stone-game-ii,Medium
Matrix Block Sum,matrix-block-sum,Medium
Sum of Nodes with Even-Valued Grandparent,sum-of-nodes-with-even-valued-grandparent,Medium
Decrease Elements To Make Array Zigzag,decrease-elements-to-make-array-zigzag,Medium
Binary Tree Coloring Game,binary-tree-coloring-game,Medium
Snapshot Array,snapshot-array,Medium
Longest Common Subsequence,longest-common-subsequence,Medium
Break a Palindrome,break-a-palindrome,Medium
Sort the Matrix Diagonally,sort-the-matrix-diagonally,Medium
Deepest Leaves Sum,deepest-leaves-sum,Medium
Article Views II,article-views-ii,Medium
Swap For Longest Repeated Character Substring,swap-for-longest-repeated-character-substring,Medium
Number of Dice Rolls With Target Sum,number-of-dice-rolls-with-target-sum,Medium
Remove Zero Sum Consecutive Nodes from Linked List,remove-zero-sum-consecutive-nodes-from-linked-list,Medium
Market Analysis I,market-analysis-i,Medium
Web Crawler,web-crawler,Medium
Invalid Transactions,invalid-transactions,Medium
Compare Strings by Frequency of the Smallest Character,compare-strings-by-frequency-of-the-smallest-character,Medium
Validate Binary Tree Nodes,validate-binary-tree-nodes,Medium
Closest Divisors,closest-divisors,Medium
Product Price at a Given Date,product-price-at-a-given-date,Medium
Can Make Palindrome from Substring,can-make-palindrome-from-substring,Medium
Four Divisors,four-divisors,Medium
Balance a Binary Search Tree,balance-a-binary-search-tree,Medium
Maximum Subarray Sum with One Deletion,maximum-subarray-sum-with-one-deletion,Medium
Immediate Food Delivery II,immediate-food-delivery-ii,Medium
Range Frequency Queries,range-frequency-queries,Medium
Minimum Garden Perimeter to Collect Enough Apples,minimum-garden-perimeter-to-collect-enough-apples,Medium
Reverse Substrings Between Each Pair of Parentheses,reverse-substrings-between-each-pair-of-parentheses,Medium
K-Concatenation Maximum Sum,k-concatenation-maximum-sum,Medium
Minimum Moves to Reach Target Score,minimum-moves-to-reach-target-score,Medium
Longest Happy String,longest-happy-string,Medium
Ugly Number III,ugly-number-iii,Medium
Smallest String With Swaps,smallest-string-with-swaps,Medium
Watering Plants,watering-plants,Medium
Largest Magic Square,largest-magic-square,Medium
Count Artifacts That Can Be Extracted,count-artifacts-that-can-be-extracted,Medium
Fizz Buzz Multithreaded,fizz-buzz-multithreaded,Medium
Monthly Transactions I,monthly-transactions-i,Medium
Remove All Adjacent Duplicates in String II,remove-all-adjacent-duplicates-in-string-ii,Medium
Get Equal Substrings Within Budget,get-equal-substrings-within-budget,Medium
Where Will the Ball Fall,where-will-the-ball-fall,Medium
Path with Maximum Probability,path-with-maximum-probability,Medium
Last Person to Fit in the Bus,last-person-to-fit-in-the-bus,Medium
Monthly Transactions II,monthly-transactions-ii,Medium
Longest Arithmetic Subsequence of Given Difference,longest-arithmetic-subsequence-of-given-difference,Medium
Path with Maximum Gold,path-with-maximum-gold,Medium
Sort the Jumbled Numbers,sort-the-jumbled-numbers,Medium
Maximum Candies Allocated to K Children,maximum-candies-allocated-to-k-children,Medium
Team Scores in Football Tournament,team-scores-in-football-tournament,Medium
The Dining Philosophers,the-dining-philosophers,Medium
Queens That Can Attack the King,queens-that-can-attack-the-king,Medium
Maximize the Topmost Element After K Moves,maximize-the-topmost-element-after-k-moves,Medium
Remove Sub-Folders from the Filesystem,remove-sub-folders-from-the-filesystem,Medium
Replace the Substring for Balanced String,replace-the-substring-for-balanced-string,Medium
Find Players With Zero or One Losses,find-players-with-zero-or-one-losses,Medium
Minimum Deletions to Make Array Beautiful,minimum-deletions-to-make-array-beautiful,Medium
Find Positive Integer Solution for a Given Equation,find-positive-integer-solution-for-a-given-equation,Medium
Circular Permutation in Binary Representation,circular-permutation-in-binary-representation,Medium
Maximum Length of a Concatenated String with Unique Characters,maximum-length-of-a-concatenated-string-with-unique-characters,Medium
Airplane Seat Assignment Probability,airplane-seat-assignment-probability,Medium
Tuple with Same Product,tuple-with-same-product,Medium
First Unique Number,first-unique-number,Medium
Web Crawler Multithreaded,web-crawler-multithreaded,Medium
Minimum Swaps to Make Strings Equal,minimum-swaps-to-make-strings-equal,Medium
Count Number of Nice Subarrays,count-number-of-nice-subarrays,Medium
Minimum Remove to Make Valid Parentheses,minimum-remove-to-make-valid-parentheses,Medium
Leftmost Column with at Least a One,leftmost-column-with-at-least-a-one,Medium
Find Palindrome With Fixed Length,find-palindrome-with-fixed-length,Medium
Reconstruct a 2-Row Binary Matrix,reconstruct-a-2-row-binary-matrix,Medium
Number of Closed Islands,number-of-closed-islands,Medium
Number of Single Divisor Triplets,number-of-single-divisor-triplets,Medium
Maximum Font to Fit a Sentence in a Screen,maximum-font-to-fit-a-sentence-in-a-screen,Medium
Number of Ways to Build House of Cards,number-of-ways-to-build-house-of-cards,Medium
Find Elements in a Contaminated Binary Tree,find-elements-in-a-contaminated-binary-tree,Medium
Greatest Sum Divisible by Three,greatest-sum-divisible-by-three,Medium
Count Servers that Communicate,count-servers-that-communicate,Medium
Search Suggestions System,search-suggestions-system,Medium
Page Recommendations,page-recommendations,Medium
Number of Burgers with No Waste of Ingredients,number-of-burgers-with-no-waste-of-ingredients,Medium
Count Square Submatrices with All Ones,count-square-submatrices-with-all-ones,Medium
Print Immutable Linked List in Reverse,print-immutable-linked-list-in-reverse,Medium
All People Report to the Given Manager,all-people-report-to-the-given-manager,Medium
Group the People Given the Group Size They Belong To,group-the-people-given-the-group-size-they-belong-to,Medium
Find the Smallest Divisor Given a Threshold,find-the-smallest-divisor-given-a-threshold,Medium
Maximum Side Length of a Square with Sum Less than or Equal to Threshold,maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,Medium
Find the Start and End Number of Continuous Ranges,find-the-start-and-end-number-of-continuous-ranges,Medium
Divide Array in Sets of K Consecutive Numbers,divide-array-in-sets-of-k-consecutive-numbers,Medium
Maximum Number of Occurrences of a Substring,maximum-number-of-occurrences-of-a-substring,Medium
All Elements in Two Binary Search Trees,all-elements-in-two-binary-search-trees,Medium
Jump Game III,jump-game-iii,Medium
All Ancestors of a Node in a Directed Acyclic Graph,all-ancestors-of-a-node-in-a-directed-acyclic-graph,Medium
Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree,Medium
XOR Queries of a Subarray,xor-queries-of-a-subarray,Medium
Get Watched Videos by Your Friends,get-watched-videos-by-your-friends,Medium
Running Total for Different Genders,running-total-for-different-genders,Medium
Minimum Flips to Make a OR b Equal to c,minimum-flips-to-make-a-or-b-equal-to-c,Medium
Number of Operations to Make Network Connected,number-of-operations-to-make-network-connected,Medium
Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,Medium
Angle Between Hands of a Clock,angle-between-hands-of-a-clock,Medium
Print Words Vertically,print-words-vertically,Medium
Delete Leaves With a Given Value,delete-leaves-with-a-given-value,Medium
Restaurant Growth,restaurant-growth,Medium
"Filter Restaurants by Vegan-Friendly, Price and Distance",filter-restaurants-by-vegan-friendly-price-and-distance,Medium
Find the City With the Smallest Number of Neighbors at a Threshold Distance,find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,Medium
Apply Discount Every n Orders,apply-discount-every-n-orders,Medium
Number of Substrings Containing All Three Characters,number-of-substrings-containing-all-three-characters,Medium
Reduce Array Size to The Half,reduce-array-size-to-the-half,Medium
Maximum Product of Splitted Binary Tree,maximum-product-of-splitted-binary-tree,Medium
Minimum Number of Steps to Make Two Strings Anagram,minimum-number-of-steps-to-make-two-strings-anagram,Medium
Tweet Counts Per Frequency,tweet-counts-per-frequency,Medium
Find the Longest Substring Containing Vowels in Even Counts,find-the-longest-substring-containing-vowels-in-even-counts,Medium
Longest ZigZag Path in a Binary Tree,longest-zigzag-path-in-a-binary-tree,Medium
Product of the Last K Numbers,product-of-the-last-k-numbers,Medium
Maximum Number of Events That Can Be Attended,maximum-number-of-events-that-can-be-attended,Medium
Movie Rating,movie-rating,Medium
Rank Teams by Votes,rank-teams-by-votes,Medium
Linked List in Binary Tree,linked-list-in-binary-tree,Medium
Cinema Seat Allocation,cinema-seat-allocation,Medium
Sort Integers by The Power Value,sort-integers-by-the-power-value,Medium
Number of Times Binary String Is Prefix-Aligned,number-of-times-binary-string-is-prefix-aligned,Medium
Time Needed to Inform All Employees,time-needed-to-inform-all-employees,Medium
Activity Participants,activity-participants,Medium
Number of Trusted Contacts of a Customer,number-of-trusted-contacts-of-a-customer,Medium
Design a Stack With Increment Operation,design-a-stack-with-increment-operation,Medium
Find a Corresponding Node of a Binary Tree in a Clone of That Tree,find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,Medium
Circle and Rectangle Overlapping,circle-and-rectangle-overlapping,Medium
Construct K Palindrome Strings,construct-k-palindrome-strings,Medium
Check if There is a Valid Path in a Grid,check-if-there-is-a-valid-path-in-a-grid,Medium
Count Number of Teams,count-number-of-teams,Medium
Design Underground System,design-underground-system,Medium
Find the Minimum Number of Fibonacci Numbers Whose Sum Is K,find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k,Medium
The k-th Lexicographical String of All Happy Strings of Length n,the-k-th-lexicographical-string-of-all-happy-strings-of-length-n,Medium
Number of Steps to Reduce a Number in Binary Representation to One,number-of-steps-to-reduce-a-number-in-binary-representation-to-one,Medium
Capital Gain/Loss,capital-gainloss,Medium
Queries on a Permutation With Key,queries-on-a-permutation-with-key,Medium
HTML Entity Parser,html-entity-parser,Medium
Max Difference You Can Get From Changing an Integer,max-difference-you-can-get-from-changing-an-integer,Medium
Check If a String Can Break Another String,check-if-a-string-can-break-another-string,Medium
Display Table of Food Orders in a Restaurant,display-table-of-food-orders-in-a-restaurant,Medium
Minimum Number of Frogs Croaking,minimum-number-of-frogs-croaking,Medium
Customers Who Bought Products A and B but Not C,customers-who-bought-products-a-and-b-but-not-c,Medium
Maximum Points You Can Obtain from Cards,maximum-points-you-can-obtain-from-cards,Medium
Diagonal Traverse II,diagonal-traverse-ii,Medium
Simplified Fractions,simplified-fractions,Medium
Count Good Nodes in Binary Tree,count-good-nodes-in-binary-tree,Medium
Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,Medium
Count Triplets That Can Form Two Arrays of Equal XOR,count-triplets-that-can-form-two-arrays-of-equal-xor,Medium
Minimum Time to Collect All Apples in a Tree,minimum-time-to-collect-all-apples-in-a-tree,Medium
Check If a String Contains All Binary Codes of Size K,check-if-a-string-contains-all-binary-codes-of-size-k,Medium
Course Schedule IV,course-schedule-iv,Medium
Rearrange Words in a Sentence,rearrange-words-in-a-sentence,Medium
People Whose List of Favorite Companies Is Not a Subset of Another List,people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list,Medium
Evaluate Boolean Expression,evaluate-boolean-expression,Medium
Maximum Number of Vowels in a Substring of Given Length,maximum-number-of-vowels-in-a-substring-of-given-length,Medium
Pseudo-Palindromic Paths in a Binary Tree,pseudo-palindromic-paths-in-a-binary-tree,Medium
Subrectangle Queries,subrectangle-queries,Medium
Find Two Non-overlapping Sub-arrays Each With Target Sum,find-two-non-overlapping-sub-arrays-each-with-target-sum,Medium
Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts,Medium
Reorder Routes to Make All Paths Lead to the City Zero,reorder-routes-to-make-all-paths-lead-to-the-city-zero,Medium
Apples & Oranges,apples-oranges,Medium
Active Users,active-users,Medium
The k Strongest Values in an Array,the-k-strongest-values-in-an-array,Medium
Design Browser History,design-browser-history,Medium
The kth Factor of n,the-kth-factor-of-n,Medium
Longest Subarray of 1's After Deleting One Element,longest-subarray-of-1s-after-deleting-one-element,Medium
Least Number of Unique Integers after K Removals,least-number-of-unique-integers-after-k-removals,Medium
Minimum Number of Days to Make m Bouquets,minimum-number-of-days-to-make-m-bouquets,Medium
Rectangles Area,rectangles-area,Medium
Calculate Salaries,calculate-salaries,Medium
Making File Names Unique,making-file-names-unique,Medium
Avoid Flood in The City,avoid-flood-in-the-city,Medium
Range Sum of Sorted Subarray Sums,range-sum-of-sorted-subarray-sums,Medium
Minimum Difference Between Largest and Smallest Value in Three Moves,minimum-difference-between-largest-and-smallest-value-in-three-moves,Medium
Check If Array Pairs Are Divisible by k,check-if-array-pairs-are-divisible-by-k,Medium
Number of Subsequences That Satisfy the Given Sum Condition,number-of-subsequences-that-satisfy-the-given-sum-condition,Medium
Clone Binary Tree With Random Pointer,clone-binary-tree-with-random-pointer,Medium
Last Moment Before All Ants Fall Out of a Plank,last-moment-before-all-ants-fall-out-of-a-plank,Medium
Count Submatrices With All Ones,count-submatrices-with-all-ones,Medium
Number of Sub-arrays With Odd Sum,number-of-sub-arrays-with-odd-sum,Medium
Number of Good Ways to Split a String,number-of-good-ways-to-split-a-string,Medium
Clone N-ary Tree,clone-n-ary-tree,Medium
Number of Substrings With Only 1s,number-of-substrings-with-only-1s,Medium
Design a File Sharing System,design-a-file-sharing-system,Medium
Countries You Can Safely Invest In,countries-you-can-safely-invest-in,Medium
Number of Nodes in the Sub-Tree With the Same Label,number-of-nodes-in-the-sub-tree-with-the-same-label,Medium
Can Convert String in K Moves,can-convert-string-in-k-moves,Medium
Minimum Insertions to Balance a Parentheses String,minimum-insertions-to-balance-a-parentheses-string,Medium
Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,Medium
Find Root of N-Ary Tree,find-root-of-n-ary-tree,Medium
Minimum Suffix Flips,minimum-suffix-flips,Medium
Number of Good Leaf Nodes Pairs,number-of-good-leaf-nodes-pairs,Medium
Find the Winner of an Array Game,find-the-winner-of-an-array-game,Medium
Minimum Swaps to Arrange a Binary Grid,minimum-swaps-to-arrange-a-binary-grid,Medium
Minimum Number of Vertices to Reach All Nodes,minimum-number-of-vertices-to-reach-all-nodes,Medium
Minimum Numbers of Function Calls to Make Target Array,minimum-numbers-of-function-calls-to-make-target-array,Medium
Detect Cycles in 2D Grid,detect-cycles-in-2d-grid,Medium
Diameter of N-Ary Tree,diameter-of-n-ary-tree,Medium
Find Kth Bit in Nth Binary String,find-kth-bit-in-nth-binary-string,Medium
The Most Recent Three Orders,the-most-recent-three-orders,Medium
Find the Index of the Large Integer,find-the-index-of-the-large-integer,Medium
Minimum Operations to Make Array Equal,minimum-operations-to-make-array-equal,Medium
Magnetic Force Between Two Balls,magnetic-force-between-two-balls,Medium
Number of Ways to Split a String,number-of-ways-to-split-a-string,Medium
Shortest Subarray to be Removed to Make Array Sorted,shortest-subarray-to-be-removed-to-make-array-sorted,Medium
Guess the Majority in a Hidden Array,guess-the-majority-in-a-hidden-array,Medium
Maximum Number of Coins You Can Get,maximum-number-of-coins-you-can-get,Medium
