Add Two Numbers,add-two-numbers,Medium
Find Latest Group of Size M,find-latest-group-of-size-m,Medium
The Most Recent Orders for Each Product,the-most-recent-orders-for-each-product,Medium
Maximum Length of Subarray With Positive Product,maximum-length-of-subarray-with-positive-product,Medium
Make Sum Divisible by P,make-sum-divisible-by-p,Medium
Maximum Sum Obtained of Any Permutation,maximum-sum-obtained-of-any-permutation,Medium
Strings Differ by One Character,strings-differ-by-one-character,Medium
Number of Ways Where Square of Number Is Equal to Product of Two Numbers,number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers,Medium
Minimum Time to Make Rope Colorful,minimum-time-to-make-rope-colorful,Medium
Bank Account Summary,bank-account-summary,Medium
Put Boxes Into the Warehouse I,put-boxes-into-the-warehouse-i,Medium
Count Unhappy Friends,count-unhappy-friends,Medium
Min Cost to Connect All Points,min-cost-to-connect-all-points,Medium
Alert Using Same Key-Card Three or More Times in a One Hour Period,alert-using-same-key-card-three-or-more-times-in-a-one-hour-period,Medium
Find Valid Matrix Given Row and Column Sums,find-valid-matrix-given-row-and-column-sums,Medium
Dot Product of Two Sparse Vectors,dot-product-of-two-sparse-vectors,Medium
Split a String Into the Max Number of Unique Substrings,split-a-string-into-the-max-number-of-unique-substrings,Medium
Maximum Non Negative Product in a Matrix,maximum-non-negative-product-in-a-matrix,Medium
Put Boxes Into the Warehouse II,put-boxes-into-the-warehouse-ii,Medium
Maximum Profit of Operating a Centennial Wheel,maximum-profit-of-operating-a-centennial-wheel,Medium
Throne Inheritance,throne-inheritance,Medium
Number of Sets of K Non-Overlapping Line Segments,number-of-sets-of-k-non-overlapping-line-segments,Medium
Coordinate With Maximum Network Quality,coordinate-with-maximum-network-quality,Medium
Binary Search Tree Iterator II,binary-search-tree-iterator-ii,Medium
Even Odd Tree,even-odd-tree,Medium
The Most Frequently Ordered Products for Each Customer,the-most-frequently-ordered-products-for-each-customer,Medium
Maximal Network Rank,maximal-network-rank,Medium
Split Two Strings to Make Palindrome,split-two-strings-to-make-palindrome,Medium
Widest Vertical Area Between Two Points Containing No Points,widest-vertical-area-between-two-points-containing-no-points,Medium
Count Substrings That Differ by One Character,count-substrings-that-differ-by-one-character,Medium
Find Nearest Right Node in Binary Tree,find-nearest-right-node-in-binary-tree,Medium
Lexicographically Smallest String After Applying Operations,lexicographically-smallest-string-after-applying-operations,Medium
Best Team With No Conflicts,best-team-with-no-conflicts,Medium
Check If Two Expression Trees are Equivalent,check-if-two-expression-trees-are-equivalent,Medium
Arithmetic Subarrays,arithmetic-subarrays,Medium
Path With Minimum Effort,path-with-minimum-effort,Medium
Minimum Deletions to Make String Balanced,minimum-deletions-to-make-string-balanced,Medium
Minimum Jumps to Reach Home,minimum-jumps-to-reach-home,Medium
Find the Missing IDs,find-the-missing-ids,Medium
Count Sorted Vowel Strings,count-sorted-vowel-strings,Medium
Furthest Building You Can Reach,furthest-building-you-can-reach,Medium
Merge In Between Linked Lists,merge-in-between-linked-lists,Medium
Design Front Middle Back Queue,design-front-middle-back-queue,Medium
Design an Expression Tree With Evaluate Function,design-an-expression-tree-with-evaluate-function,Medium
Minimum Deletions to Make Character Frequencies Unique,minimum-deletions-to-make-character-frequencies-unique,Medium
Sell Diminishing-Valued Colored Balls,sell-diminishing-valued-colored-balls,Medium
Add Two Polynomials Represented as Linked Lists,add-two-polynomials-represented-as-linked-lists,Medium
Minimum Operations to Reduce X to Zero,minimum-operations-to-reduce-x-to-zero,Medium
Determine if Two Strings Are Close,determine-if-two-strings-are-close,Medium
Lowest Common Ancestor of a Binary Tree II,lowest-common-ancestor-of-a-binary-tree-ii,Medium
Smallest String With A Given Numeric Value,smallest-string-with-a-given-numeric-value,Medium
Ways to Make a Fair Array,ways-to-make-a-fair-array,Medium
Sum of Absolute Differences in a Sorted Array,sum-of-absolute-differences-in-a-sorted-array,Medium
Stone Game VI,stone-game-vi,Medium
Lowest Common Ancestor of a Binary Tree III,lowest-common-ancestor-of-a-binary-tree-iii,Medium
Find the Most Competitive Subsequence,find-the-most-competitive-subsequence,Medium
Minimum Moves to Make Array Complementary,minimum-moves-to-make-array-complementary,Medium
Correct a Binary Tree,correct-a-binary-tree,Medium
Max Number of K-Sum Pairs,max-number-of-k-sum-pairs,Medium
Concatenation of Consecutive Binary Numbers,concatenation-of-consecutive-binary-numbers,Medium
Average Waiting Time,average-waiting-time,Medium
Maximum Binary String After Change,maximum-binary-string-after-change,Medium
Partitioning Into Minimum Number Of Deci-Binary Numbers,partitioning-into-minimum-number-of-deci-binary-numbers,Medium
Stone Game VII,stone-game-vii,Medium
Change the Root of a Binary Tree,change-the-root-of-a-binary-tree,Medium
Maximum Erasure Value,maximum-erasure-value,Medium
Jump Game VI,jump-game-vi,Medium
Lowest Common Ancestor of a Binary Tree IV,lowest-common-ancestor-of-a-binary-tree-iv,Medium
Maximum Score From Removing Substrings,maximum-score-from-removing-substrings,Medium
Construct the Lexicographically Largest Valid Sequence,construct-the-lexicographically-largest-valid-sequence,Medium
Longest Palindromic Subsequence II,longest-palindromic-subsequence-ii,Medium
Maximum Number of Eaten Apples,maximum-number-of-eaten-apples,Medium
Count Good Meals,count-good-meals,Medium
Ways to Split Array Into Three Subarrays,ways-to-split-array-into-three-subarrays,Medium
Minimum Number of People to Teach,minimum-number-of-people-to-teach,Medium
Decode XORed Permutation,decode-xored-permutation,Medium
Number of Distinct Substrings in a String,number-of-distinct-substrings-in-a-string,Medium
Minimize Hamming Distance After Swap Operations,minimize-hamming-distance-after-swap-operations,Medium
Number of Calls Between Two Persons,number-of-calls-between-two-persons,Medium
Largest Submatrix With Rearrangements,largest-submatrix-with-rearrangements,Medium
Maximum Absolute Sum of Any Subarray,maximum-absolute-sum-of-any-subarray,Medium
Minimum Length of String After Deleting Similar Ends,minimum-length-of-string-after-deleting-similar-ends,Medium
Biggest Window Between Visits,biggest-window-between-visits,Medium
Change Minimum Characters to Satisfy One of Three Conditions,change-minimum-characters-to-satisfy-one-of-three-conditions,Medium
Find Kth Largest XOR Coordinate Value,find-kth-largest-xor-coordinate-value,Medium
Count Apples and Oranges,count-apples-and-oranges,Medium
Restore the Array From Adjacent Pairs,restore-the-array-from-adjacent-pairs,Medium
Can You Eat Your Favorite Candy on Your Favorite Day?,can-you-eat-your-favorite-candy-on-your-favorite-day,Medium
Form Array by Concatenating Subarrays of Another Array,form-array-by-concatenating-subarrays-of-another-array,Medium
Map of Highest Peak,map-of-highest-peak,Medium
Maximum Score From Removing Stones,maximum-score-from-removing-stones,Medium
Largest Merge Of Two Strings,largest-merge-of-two-strings,Medium
Find Distance in a Binary Tree,find-distance-in-a-binary-tree,Medium
Count Number of Homogenous Substrings,count-number-of-homogenous-substrings,Medium
Minimum Limit of Balls in a Bag,minimum-limit-of-balls-in-a-bag,Medium
Check if Number is a Sum of Powers of Three,check-if-number-is-a-sum-of-powers-of-three,Medium
Sum of Beauty of All Substrings,sum-of-beauty-of-all-substrings,Medium
Maximum Subarray Sum After One Operation,maximum-subarray-sum-after-one-operation,Medium
Minimum Number of Operations to Move All Balls to Each Box,minimum-number-of-operations-to-move-all-balls-to-each-box,Medium
Maximum Score from Performing Multiplication Operations,maximum-score-from-performing-multiplication-operations,Medium
Leetflex Banned Accounts,leetflex-banned-accounts,Medium
Closest Dessert Cost,closest-dessert-cost,Medium
Equal Sum Arrays With Minimum Number of Operations,equal-sum-arrays-with-minimum-number-of-operations,Medium
Design Most Recently Used Queue,design-most-recently-used-queue,Medium
Design Authentication Manager,design-authentication-manager,Medium
Buildings With an Ocean View,buildings-with-an-ocean-view,Medium
Minimum Elements to Add to Form a Given Sum,minimum-elements-to-add-to-form-a-given-sum,Medium
Number of Restricted Paths From First to Last Node,number-of-restricted-paths-from-first-to-last-node,Medium
Maximum Average Pass Ratio,maximum-average-pass-ratio,Medium
Sort Features by Popularity,sort-features-by-popularity,Medium
Sentence Similarity III,sentence-similarity-iii,Medium
Count Nice Pairs in an Array,count-nice-pairs-in-an-array,Medium
Number of Orders in the Backlog,number-of-orders-in-the-backlog,Medium
Maximum Value at a Given Index in a Bounded Array,maximum-value-at-a-given-index-in-a-bounded-array,Medium
Maximum Number of Consecutive Values You Can Make,maximum-number-of-consecutive-values-you-can-make,Medium
Shortest Path in a Hidden Grid,shortest-path-in-a-hidden-grid,Medium
Grand Slam Titles,grand-slam-titles,Medium
Evaluate the Bracket Pairs of a String,evaluate-the-bracket-pairs-of-a-string,Medium
Minimum Number of Operations to Reinitialize a Permutation,minimum-number-of-operations-to-reinitialize-a-permutation,Medium
Queries on Number of Points Inside a Circle,queries-on-number-of-points-inside-a-circle,Medium
Maximum XOR for Each Query,maximum-xor-for-each-query,Medium
Count Pairs of Equal Substrings With Minimum Difference,count-pairs-of-equal-substrings-with-minimum-difference,Medium
Finding the Users Active Minutes,finding-the-users-active-minutes,Medium
Minimum Absolute Sum Difference,minimum-absolute-sum-difference,Medium
Implement Trie II (Prefix Tree),implement-trie-ii-prefix-tree,Medium
Find the Winner of the Circular Game,find-the-winner-of-the-circular-game,Medium
Minimum Sideway Jumps,minimum-sideway-jumps,Medium
Seat Reservation Manager,seat-reservation-manager,Medium
Maximum Element After Decreasing and Rearranging,maximum-element-after-decreasing-and-rearranging,Medium
Minimum Path Cost in a Hidden Grid,minimum-path-cost-in-a-hidden-grid,Medium
Maximum Ice Cream Bars,maximum-ice-cream-bars,Medium
Single-Threaded CPU,single-threaded-cpu,Medium
Find Interview Candidates,find-interview-candidates,Medium
Frequency of the Most Frequent Element,frequency-of-the-most-frequent-element,Medium
Longest Substring Of All Vowels in Order,longest-substring-of-all-vowels-in-order,Medium
Maximum Number of Accepted Invitations,maximum-number-of-accepted-invitations,Medium
Incremental Memory Leak,incremental-memory-leak,Medium
Rotating the Box,rotating-the-box,Medium
Splitting a String Into Descending Consecutive Values,splitting-a-string-into-descending-consecutive-values,Medium
Minimum Adjacent Swaps to Reach the Kth Smallest Number,minimum-adjacent-swaps-to-reach-the-kth-smallest-number,Medium
Maximum Number of People That Can Be Caught in Tag,maximum-number-of-people-that-can-be-caught-in-tag,Medium
Maximum Transaction Each Day,maximum-transaction-each-day,Medium
Remove Duplicates From an Unsorted Linked List,remove-duplicates-from-an-unsorted-linked-list,Medium
Maximum Distance Between a Pair of Values,maximum-distance-between-a-pair-of-values,Medium
Maximum Subarray Min-Product,maximum-subarray-min-product,Medium
Minimize Maximum Pair Sum in Array,minimize-maximum-pair-sum-in-array,Medium
Get Biggest Three Rhombus Sums in a Grid,get-biggest-three-rhombus-sums-in-a-grid,Medium
League Statistics,league-statistics,Medium
Sort Linked List Already Sorted Using Absolute Values,sort-linked-list-already-sorted-using-absolute-values,Medium
Minimum Number of Swaps to Make the Binary String Alternating,minimum-number-of-swaps-to-make-the-binary-string-alternating,Medium
Finding Pairs With a Certain Sum,finding-pairs-with-a-certain-sum,Medium
Suspicious Bank Accounts,suspicious-bank-accounts,Medium
Minimum Speed to Arrive on Time,minimum-speed-to-arrive-on-time,Medium
Jump Game VII,jump-game-vii,Medium
Distinct Numbers in Each Subarray,distinct-numbers-in-each-subarray,Medium
Find the Student that Will Replace the Chalk,find-the-student-that-will-replace-the-chalk,Medium
Longest Word With All Prefixes,longest-word-with-all-prefixes,Medium
Maximum Value after Insertion,maximum-value-after-insertion,Medium
Process Tasks Using Servers,process-tasks-using-servers,Medium
Orders With Maximum Quantity Above Average,orders-with-maximum-quantity-above-average,Medium
Reduction Operations to Make the Array Elements Equal,reduction-operations-to-make-the-array-elements-equal,Medium
Minimum Number of Flips to Make the Binary String Alternating,minimum-number-of-flips-to-make-the-binary-string-alternating,Medium
Product of Two Run-Length Encoded Arrays,product-of-two-run-length-encoded-arrays,Medium
Remove All Occurrences of a Substring,remove-all-occurrences-of-a-substring,Medium
Maximum Alternating Subsequence Sum,maximum-alternating-subsequence-sum,Medium
Merge Triplets to Form Target Triplet,merge-triplets-to-form-target-triplet,Medium
Maximum Number of Removable Characters,maximum-number-of-removable-characters,Medium
Minimize Product Sum of Two Arrays,minimize-product-sum-of-two-arrays,Medium
Group Employees of the Same Salary,group-employees-of-the-same-salary,Medium
Egg Drop With 2 Eggs and N Floors,egg-drop-with-2-eggs-and-n-floors,Medium
The Number of Full Rounds You Have Played,the-number-of-full-rounds-you-have-played,Medium
Minimum Absolute Difference Queries,minimum-absolute-difference-queries,Medium
Count Sub Islands,count-sub-islands,Medium
Count Pairs in Two Arrays,count-pairs-in-two-arrays,Medium
Nearest Exit from Entrance in Maze,nearest-exit-from-entrance-in-maze,Medium
Sum Game,sum-game,Medium
Cyclically Rotating a Grid,cyclically-rotating-a-grid,Medium
Number of Wonderful Substrings,number-of-wonderful-substrings,Medium
Cutting Ribbons,cutting-ribbons,Medium
Find a Peak Element II,find-a-peak-element-ii,Medium
Eliminate Maximum Number of Monsters,eliminate-maximum-number-of-monsters,Medium
Count Good Numbers,count-good-numbers,Medium
Depth of BST Given Insertion Order,depth-of-bst-given-insertion-order,Medium
The Number of the Smallest Unoccupied Chair,the-number-of-the-smallest-unoccupied-chair,Medium
Describe the Painting,describe-the-painting,Medium
Count Salary Categories,count-salary-categories,Medium
Unique Length-3 Palindromic Subsequences,unique-length-3-palindromic-subsequences,Medium
Game of Nim,game-of-nim,Medium
Add Minimum Number of Rungs,add-minimum-number-of-rungs,Medium
Maximum Number of Points with Cost,maximum-number-of-points-with-cost,Medium
Kth Smallest Subarray Sum,kth-smallest-subarray-sum,Medium
Longest Common Subsequence Between Sorted Arrays,longest-common-subsequence-between-sorted-arrays,Medium
Maximum of Minimum Values in All Subarrays,maximum-of-minimum-values-in-all-subarrays,Medium
Brightest Position on Street,brightest-position-on-street,Medium
Largest Number After Mutating Substring,largest-number-after-mutating-substring,Medium
Maximum Compatibility Score Sum,maximum-compatibility-score-sum,Medium
Check if Move is Legal,check-if-move-is-legal,Medium
Minimum Total Space Wasted With K Resizing Operations,minimum-total-space-wasted-with-k-resizing-operations,Medium
Minimum Cost to Separate Sentence Into Rows,minimum-cost-to-separate-sentence-into-rows,Medium
Maximum Number of Weeks for Which You Can Work,maximum-number-of-weeks-for-which-you-can-work,Medium
Array With Elements Not Equal to Average of Neighbors,array-with-elements-not-equal-to-average-of-neighbors,Medium
Confirmation Rate,confirmation-rate,Medium
Maximum Matrix Sum,maximum-matrix-sum,Medium
Number of Ways to Arrive at Destination,number-of-ways-to-arrive-at-destination,Medium
Remove Stones to Minimize the Total,remove-stones-to-minimize-the-total,Medium
Minimum Number of Swaps to Make the String Balanced,minimum-number-of-swaps-to-make-the-string-balanced,Medium
Strong Friendship,strong-friendship,Medium
All the Pairs With the Maximum Number of Common Followers,all-the-pairs-with-the-maximum-number-of-common-followers,Medium
Minimum Non-Zero Product of the Array Elements,minimum-non-zero-product-of-the-array-elements,Medium
Find All Groups of Farmland,find-all-groups-of-farmland,Medium
Operations on Tree,operations-on-tree,Medium
Find Unique Binary String,find-unique-binary-string,Medium
Minimize the Difference Between Target and Chosen Elements,minimize-the-difference-between-target-and-chosen-elements,Medium
Binary Searchable Numbers in an Unsorted Array,binary-searchable-numbers-in-an-unsorted-array,Medium
Find the Kth Largest Integer in the Array,find-the-kth-largest-integer-in-the-array,Medium
Minimum Number of Work Sessions to Finish the Tasks,minimum-number-of-work-sessions-to-finish-the-tasks,Medium
Find Original Array From Doubled Array,find-original-array-from-doubled-array,Medium
Maximum Earnings From Taxi,maximum-earnings-from-taxi,Medium
The Number of Weak Characters in the Game,the-number-of-weak-characters-in-the-game,Medium
First Day Where You Have Been in All the Rooms,first-day-where-you-have-been-in-all-the-rooms,Medium
Count Nodes Equal to Sum of Descendants,count-nodes-equal-to-sum-of-descendants,Medium
Number of Pairs of Interchangeable Rectangles,number-of-pairs-of-interchangeable-rectangles,Medium
Maximum Product of the Length of Two Palindromic Subsequences,maximum-product-of-the-length-of-two-palindromic-subsequences,Medium
Number of Pairs of Strings With Concatenation Equal to Target,number-of-pairs-of-strings-with-concatenation-equal-to-target,Medium
Maximize the Confusion of an Exam,maximize-the-confusion-of-an-exam,Medium
Find Cutoff Score for Each School,find-cutoff-score-for-each-school,Medium
Sum of Beauty in the Array,sum-of-beauty-in-the-array,Medium
Detect Squares,detect-squares,Medium
Smallest Greater Multiple Made of Two Digits,smallest-greater-multiple-made-of-two-digits,Medium
Average Height of Buildings in Each Segment,average-height-of-buildings-in-each-segment,Medium
Count the Number of Experiments,count-the-number-of-experiments,Medium
Grid Game,grid-game,Medium
Check if Word Can Be Placed In Crossword,check-if-word-can-be-placed-in-crossword,Medium
Remove Colored Pieces if Both Neighbors are the Same Color,remove-colored-pieces-if-both-neighbors-are-the-same-color,Medium
The Time When the Network Becomes Idle,the-time-when-the-network-becomes-idle,Medium
Find Missing Observations,find-missing-observations,Medium
Stone Game IX,stone-game-ix,Medium
Minimum Operations to Make a Uni-Value Grid,minimum-operations-to-make-a-uni-value-grid,Medium
Stock Price Fluctuation,stock-price-fluctuation,Medium
Two Best Non-Overlapping Events,two-best-non-overlapping-events,Medium
Plates Between Candles,plates-between-candles,Medium
Number of Accounts That Did Not Stream,number-of-accounts-that-did-not-stream,Medium
Simple Bank System,simple-bank-system,Medium
Count Number of Maximum Bitwise-OR Subsets,count-number-of-maximum-bitwise-or-subsets,Medium
Next Greater Numerically Balanced Number,next-greater-numerically-balanced-number,Medium
Count Nodes With the Highest Score,count-nodes-with-the-highest-score,Medium
Walking Robot Simulation II,walking-robot-simulation-ii,Medium
Most Beautiful Item for Each Query,most-beautiful-item-for-each-query,Medium
Find the Minimum and Maximum Number of Nodes Between Critical Points,find-the-minimum-and-maximum-number-of-nodes-between-critical-points,Medium
Minimum Operations to Convert Number,minimum-operations-to-convert-number,Medium
Accepted Candidates From the Interviews,accepted-candidates-from-the-interviews,Medium
Vowels of All Substrings,vowels-of-all-substrings,Medium
Minimized Maximum of Products Distributed to Any Store,minimized-maximum-of-products-distributed-to-any-store,Medium
Minimum Number of Buckets Required to Collect Rainwater from Houses,minimum-number-of-buckets-required-to-collect-rainwater-from-houses,Medium
Minimum Cost Homecoming of a Robot in a Grid,minimum-cost-homecoming-of-a-robot-in-a-grid,Medium
The Category of Each Member in the Store,the-category-of-each-member-in-the-store,Medium
Reverse Nodes in Even Length Groups,reverse-nodes-in-even-length-groups,Medium
Decode the Slanted Ciphertext,decode-the-slanted-ciphertext,Medium
Number of Spaces Cleaning Robot Cleaned,number-of-spaces-cleaning-robot-cleaned,Medium
Find Good Days to Rob the Bank,find-good-days-to-rob-the-bank,Medium
Detonate the Maximum Bombs,detonate-the-maximum-bombs,Medium
Account Balance,account-balance,Medium
Number of Equal Count Substrings,number-of-equal-count-substrings,Medium
K Radius Subarray Averages,k-radius-subarray-averages,Medium
Removing Minimum and Maximum From Array,removing-minimum-and-maximum-from-array,Medium
Delete the Middle Node of a Linked List,delete-the-middle-node-of-a-linked-list,Medium
Step-By-Step Directions From a Binary Tree Node to Another,step-by-step-directions-from-a-binary-tree-node-to-another,Medium
Paths in Maze That Lead to Same Room,paths-in-maze-that-lead-to-same-room,Medium
Find All Possible Recipes from Given Supplies,find-all-possible-recipes-from-given-supplies,Medium
Check if a Parentheses String Can Be Valid,check-if-a-parentheses-string-can-be-valid,Medium
Drop Type 1 Orders for Customers With Type 0 Orders,drop-type-1-orders-for-customers-with-type-0-orders,Medium
Substrings That Begin and End With the Same Letter,substrings-that-begin-and-end-with-the-same-letter,Medium
Sum of Subarray Ranges,sum-of-subarray-ranges,Medium
Watering Plants II,watering-plants-ii,Medium
Minimum Cost to Reach City With Discounts,minimum-cost-to-reach-city-with-discounts,Medium
Adding Spaces to a String,adding-spaces-to-a-string,Medium
Number of Smooth Descent Periods of a Stock,number-of-smooth-descent-periods-of-a-stock,Medium
Maximum Twin Sum of a Linked List,maximum-twin-sum-of-a-linked-list,Medium
Longest Palindrome by Concatenating Two Letter Words,longest-palindrome-by-concatenating-two-letter-words,Medium
Execution of All Suffix Instructions Staying in a Grid,execution-of-all-suffix-instructions-staying-in-a-grid,Medium
Intervals Between Identical Elements,intervals-between-identical-elements,Medium
Subsequence of Size K With the Largest Even Sum,subsequence-of-size-k-with-the-largest-even-sum,Medium
Number of Laser Beams in a Bank,number-of-laser-beams-in-a-bank,Medium
Destroying Asteroids,destroying-asteroids,Medium
Number of Unique Flavors After Sharing K Candies,number-of-unique-flavors-after-sharing-k-candies,Medium
Count the Hidden Sequences,count-the-hidden-sequences,Medium
K Highest Ranked Items Within a Price Range,k-highest-ranked-items-within-a-price-range,Medium
The Airport With the Most Traffic,the-airport-with-the-most-traffic,Medium
Minimum Swaps to Group All 1's Together II,minimum-swaps-to-group-all-1s-together-ii,Medium
Count Words Obtained After Adding a Letter,count-words-obtained-after-adding-a-letter,Medium
Elements in Array After Removing and Replacing Elements,elements-in-array-after-removing-and-replacing-elements,Medium
All Divisions With the Highest Score of a Binary Array,all-divisions-with-the-highest-score-of-a-binary-array,Medium
Solving Questions With Brainpower,solving-questions-with-brainpower,Medium
Partition Array According to Given Pivot,partition-array-according-to-given-pivot,Medium
Minimum Cost to Set Cooking Time,minimum-cost-to-set-cooking-time,Medium
Remove All Ones With Row and Column Flips,remove-all-ones-with-row-and-column-flips,Medium
Find All Lonely Numbers in the Array,find-all-lonely-numbers-in-the-array,Medium
Rearrange Array Elements by Sign,rearrange-array-elements-by-sign,Medium
Pour Water Between Buckets to Make Water Levels Equal,pour-water-between-buckets-to-make-water-levels-equal,Medium
Find Three Consecutive Integers That Sum to a Given Number,find-three-consecutive-integers-that-sum-to-a-given-number,Medium
Maximum Split of Positive Even Integers,maximum-split-of-positive-even-integers,Medium
The Number of Passengers in Each Bus I,the-number-of-passengers-in-each-bus-i,Medium
Smallest Value of the Rearranged Number,smallest-value-of-the-rearranged-number,Medium
Design Bitset,design-bitset,Medium
Minimum Number of Lines to Cover Points,minimum-number-of-lines-to-cover-points,Medium
Minimum Operations to Make the Array Alternating,minimum-operations-to-make-the-array-alternating,Medium
Removing Minimum Number of Magic Beans,removing-minimum-number-of-magic-beans,Medium
Minimum Number of Steps to Make Two Strings Anagram II,minimum-number-of-steps-to-make-two-strings-anagram-ii,Medium
Minimum Time to Complete Trips,minimum-time-to-complete-trips,Medium
Merge Nodes in Between Zeros,merge-nodes-in-between-zeros,Medium
Construct String With Repeat Limit,construct-string-with-repeat-limit,Medium
Order Two Columns Independently,order-two-columns-independently,Medium
Unique Substrings With Equal Digit Frequency,unique-substrings-with-equal-digit-frequency,Medium
Append K Integers With Minimal Sum,append-k-integers-with-minimal-sum,Medium
Create Binary Tree From Descriptions,create-binary-tree-from-descriptions,Medium
Maximize Number of Subsequences in a String,maximize-number-of-subsequences-in-a-string,Medium
Minimum Operations to Halve Array Sum,minimum-operations-to-halve-array-sum,Medium
Remove All Ones With Row and Column Flips II,remove-all-ones-with-row-and-column-flips-ii,Medium
The Change in Global Rankings,the-change-in-global-rankings,Medium
Count Collisions on a Road,count-collisions-on-a-road,Medium
Maximum Points in an Archery Competition,maximum-points-in-an-archery-competition,Medium
Number of Ways to Build Sturdy Brick Wall,number-of-ways-to-build-sturdy-brick-wall,Medium
Find Triangular Sum of an Array,find-triangular-sum-of-an-array,Medium
Number of Ways to Select Buildings,number-of-ways-to-select-buildings,Medium
Minimize Result by Adding Parentheses to Expression,minimize-result-by-adding-parentheses-to-expression,Medium
Maximum Product After K Increments,maximum-product-after-k-increments,Medium
Minimum Health to Beat Game,minimum-health-to-beat-game,Medium
Maximum Sum Score of Array,maximum-sum-score-of-array,Medium
Users With Two Purchases Within Seven Days,users-with-two-purchases-within-seven-days,Medium
Number of Times a Driver Was a Passenger,number-of-times-a-driver-was-a-passenger,Medium
Count Positions on Street With Required Brightness,count-positions-on-street-with-required-brightness,Medium